wdpaid|name|the_geom
3652|Jelei Gemas|0101000020E61000003AE0D47C149E594016E0D32F3D0A0540
3655|Johol|0101000020E6100000B0E8D07C148E59400CF9B22D66660440
3658|Lenggeng|0101000020E6100000E6D54E4FB87E5940ECC70E3FC2F50640
3659|Palong|0101000020E6100000B985A9F251A859408C55B15865660640
3661|Pelangai|0101000020E6100000AC871822858B5940EE2A0E9ED6A30640
3662|Senaling Inas|0101000020E6100000CB277F7E148E59404849D686285C0540
3664|Setul|0101000020E610000046FFB9CACC7C59406640942766660640
3667|Aur|0101000020E61000006622CE7666C65940E2C07074C9CC0840
3672|Benchah|0101000020E610000035D49FBA1E855940B275B913E17A1040
3682|Jengka|0101000020E6100000F3B86C8AEBA159400FBA052C09D70F40
3684|Kechau|0101000020E6100000260F793533835940B030B4AC7A141140
3686|Kemasul|0101000020E61000007E40F6D8CC9C5940F65E9783F3280E40
3687|Kerdau|0101000020E6100000149122E47A945940080ACA78285C0D40
3688|Krau|0101000020E610000006FB4571C58A5940161C3392F06E0D40
3689|Lakum|0101000020E6100000B050C8E77A84594036516D0CD6A30C40
3703|Som|0101000020E6100000080DCA8AEB915940D97770F5FEFF0F40
3707|Sungai Yu|0101000020E6100000106289FCFF7F594002ACF6ACFFFF1140
3709|Tasek Bera|0101000020E6100000C0182FFB51A859404156717FD4A30840
3720|Yong|0101000020E610000058EB1F98EB8159402B83216E83EB1040
3726|Behrang|0101000020E610000005F47BAA47615940964EE454FFFF0D40
3729|Bintang Hijau|0101000020E610000065C1575D663659403AC230E512AE1440
3730|Bubu|0101000020E6100000FE20BEDD7A3459408891743ACCCC1240
3731|Bukit Kinta|0101000020E6100000DCE44A6CEB5159409043111A30331240
3732|Bukit Larut|0101000020E6100000AA26623233335940FAD60262EB511340
3738|Erong|0101000020E6100000F2561C78144E5940CA315F71D6A30E40
3739|Gunung Besut|0101000020E61000004552CAC7CC4C5940ABE99F125B8F0E40
3746|Keledang Saiong|0101000020E6100000DEB6E6FBFF3F5940FFE097E113AE1240
3747|Korbu|0101000020E6100000D94D29143353594046336D71E7511340
3751|Padang Chong|0101000020E61000004D62EACBCC3C5940B2902DD6FFFF1640
3754|Papulut|0101000020E6100000E2C07F616646594060C1748CB71E1540
3755|Parit|0101000020E6100000E44B5879143E59404032203066661140
3757|Piah|0101000020E6100000A3CB2B1B854B59404A1427C2E07A1440
3762|Segari Melintang|0101000020E61000003A174213AE27594018C966831E851140
3764|Slim Hills|0101000020E6100000A92A93BBCC5C5940AE975C7CFCFF0F40
3768|Tapah Hills|0101000020E61000008E37952DE15A5940878673AB11AE1040
3782|Bukit Cherakah (South)|0101000020E6100000E40BA179145E5940E23A72C2285C0940
3790|Gading|0101000020E61000005E32DC3633735B4008B568E73133FB3F
3794|Kapar|0101000020E6100000176AE964665659409252E2CBD6A30840
3796|Kuala Langat (North)|0101000020E6100000482C0FB61E65594092D501A4285C0740
3797|Kuala Langat (South)|0101000020E6100000AEF60580EB61594030CCFC4EFFFF0540
3801|Pulau Lumut|0101000020E610000008F890B61E55594076EF94711E850740
3809|Sungei Buloh|0101000020E61000001E85F5DF7A645940FA5CB1C1285C0940
3816|Ulu Gombak|0101000020E6100000CE5B077FEB7159402325637F65660A40
3820|Besul|0101000020E61000006625ED4AE1CA594052402AF613AE1240
3821|Bukit Bauk|0101000020E6100000EC1A6BB147D15940424BCA4D7A141340
3823|Cerul|0101000020E6100000D831ED5EB8BE5940782BDF1BCBCC1040
3824|Jabur|0101000020E6100000ACB0CCE27AD45940746987D9AD471040
3829|Mercang|0101000020E61000008568DD3633D35940E6EEB28432331440
3834|Rasau Kerteh (Dungun)|0101000020E61000008B8918E87AD45940182897ABCBCC1140
3836|Sungai Nipah|0101000020E61000002C5D372685CB5940AA669D37B71E1140
3838|Ulu Besut|0101000020E61000007C724EEC7AA45940FA141FDDE9511740
3839|Ulu Nerus|0101000020E61000002109BD0500B059406BC851ABEA511540
3840|Ulu Setiu|0101000020E6100000D44C407F14AE5940BA96B64451B81540
3841|Ulu Telemong|0101000020E61000007BBC866866B659409DA3CEACFFFF1440
3842|Ulu Trengganu|0101000020E610000048A98AE87AB459408671B3C4CBCC1340
3844|Andulau (Productive Production)|0101000020E6100000F6F3E08B88985C409644C7EB87881240
3848|Labi Hills (Productive Production)|0101000020E610000012BCB2DF54A55C40DEA31090FDFF1040
3849|Labu (Productive Production)|0101000020E610000064D009C394C95C4040C91F0C3C671340
3857|Bahau|0101000020E61000004D6AE9E654955C403867A05396AA0040
3851|Ladan Hills (Productive Production)|0101000020E6100000FED2F03215B35C400033C4B12E1E1240
3856|Anap PFo 1st Extension|0101000020E6100000CA92D5B654355C4096C1093896AA0240
10573|Mackay Island|0101000020E61000004214DC78A0FC52C0A8772E4F11434240
3858|Bah-Sama|0101000020E61000004229F030AB5A5C40BA9DEA48FFFF0340
3861|Batang Jemoreng|0101000020E6100000EC97120100B05B40F6A32786FEFF0540
3862|Batang Lassa|0101000020E610000040728B38ABAA5B406B79CE6B64660440
3863|Bok Tisam|0101000020E61000009AD5FDD754855C4094145057FD100D40
3866|Igan|0101000020E6100000B03C99FFFFEF5B4039032F0099AA0640
3875|Loba Pulau|0101000020E61000002EB0E913AED75B400FED9491FFFF0140
3877|Medalam|0101000020E61000002CC7F2C82DC65B408046D3D9C9A0F83F
3890|Sebuyau|0101000020E6100000BE4DA8E17AB45B40FE69EB2C51B8F63F
3896|Triso|0101000020E61000003C4D173D0AC75B40CD75F410E07AF83F
10579|Cockscomb Basin|0101000020E6100000F591F3C6352F56C0B80AFE9845B03040
3926|Balingian|0101000020E6100000D8455AC6CC1C5C401CFE7B9631330740
3928|Beluru|0101000020E61000004DC6AF0388885C40B04F182B7F881040
3930|Buan|0101000020E61000006CF1362D443E5C408014967840D90740
10585|Burrinjuck|0101000020E6100000D8FFF7A3C3926240242F2E922C7B41C0
3935|Daro|0101000020E6100000C53D10CCCCDC5B40D8B4057E65770340
3937|Ensengei|0101000020E610000056D41ED144A45B406433D8CE6488F43F
3938|Gayum|0101000020E6100000D2799AB054755C408ABCE2F6C9AAFA3F
3939|Gunong Gading|0101000020E6100000C6BA542732745B400041FB912232FB3F
3940|Gunung Pueh|0101000020E61000006EA73C0678675B40BC4A23D2FFDDFD3F
3944|Kayangeran|0101000020E61000007612FFF628DC5C403206613C14AE1340
3945|Kemena|0101000020E610000040105267DE5D5C407210E43799990940
3947|Kenaya|0101000020E6100000C47F31FBFF0F5C40B82483ADFEFF0540
3948|Kota|0101000020E610000026F1CECE54E55C40CA5A89A77E881340
3949|Kubud (East)|0101000020E61000003C8D772DBB5B5C407074829F99880840
3950|Labang|0101000020E61000003B0D6FC154655C40EED7DF17FFEE0A40
3951|Lemai|0101000020E61000009659C334AB1A5C40300F3431FF100540
3952|Lower Baram|0101000020E61000007EE8960978875C40E4377962FFFF1140
3954|Maludam|0101000020E6100000BD41309999C95B406D4C9D809899F93F
3957|Marau|0101000020E610000090F8500678975C407E06ECD0CBDD0F40
3958|Naman|0101000020E610000003079BFB87F85B4042B320DC32330140
3959|Niah|0101000020E6100000E57C041C856B5C40B2AC777F285C0D40
3960|Niah-Suai|0101000020E61000004E8F736166665C400CE6734798AA0E40
3961|Rajang Mangroves|0101000020E610000038E8557EAED15B40C0EC6987BFA60040
3964|Sarawak Mangrove|0101000020E610000022BF353433935B4075EA620C703DFA3F
3965|Saribas-Kalaka|0101000020E610000018CB9EFFFFCF5B402E2F75FCCCAAFA3F
3966|Sedilu|0101000020E6100000E7F3513333B35B40CA07FAC3CBEEF63F
3968|Sampadi|0101000020E6100000C47EF3D0CC7C5B4020E4EAD03055F93F
3970|Setuan|0101000020E6100000D88A8D9299295C40FF72A14065550740
3972|Similajau|0101000020E6100000CCEFEBACCC4C5C40F840DA2793AA0A40
3974|Stabar|0101000020E6100000B27AB4FFFFDF5B40B4A4C90BCDBB0140
3976|Sungei Bawan|0101000020E61000006B52EBFEFF1F5C404CE5C02600EF0640
3983|Tahu|0101000020E61000005254AC9521225C40AA78CD10CDBB0540
3984|Terentang|0101000020E6100000D6353A9721D25C409A325A0B80771340
3995|Store Mosse|0101000020E6100000D697667396D02B40A498FDD3D0A34C40
4027|Gamka Mountain Provincial Nature Reserve|0101000020E610000005EDF0AAECEE35405049260528DB40C0
4028|Rolfontein Provincial Nature Reserve|0101000020E6100000267E1A25C5BF384088DC72D2D4083EC0
4029|De Hoop Nature Reserve|0101000020E61000007DE4D6D6BA9A3440E8B8D0DE1E3941C0
11489|Wschodniobeskidzki Obszar Chronionego Krajobrazu|0101000020E6100000BEBB2EED2F6B3640B4E21105E8B14840
3997|Skuleskogen|0101000020E6100000DF9D5B2B307D324008D43894348E4F40
3998|Stora Sjöfallet|0101000020E6100000CAA6152CEF8E31407E1778B95BE55040
3999|Lansaang|0101000020E6100000BE10685B8AC05840800D6C9560C13040
4000|Phu Rua|0101000020E6100000E4039BFE8F56594010BDA948857D3140
4211|Mont Mou|0101000020E610000090EEF12201CB644094FF4B507F0F36C0
4001|Chalearm Rattanakosin|0101000020E6100000E029F752C5D15840105E2EE23B592D40
4002|Ramkamhaeng|0101000020E6100000AE307BD197E95840E869A4A5F2E23040
4003|Sai Yok|0101000020E61000005963C34AE3AE584080DF15C1FFBE2C40
4004|Thaleban|0101000020E610000032440C05DB095940401BBB44F5761A40
4005|Mu Ko Ang Thong|0101000020E61000007665796B80EC584020D578E926112340
4006|Khao Sok|0101000020E6100000E2A47CE509A958403076C3B645F12140
4255|Starbuck (Closed Area)|0101000020E610000092227AFE547D63C0D63015AB957716C0
4007|Taad Ton|0101000020E61000004361F0846E8159401043739D46F22F40
4009|Sri Satchanalai|0101000020E61000007DB91DAAB0E05840689FABADD89B3140
4033|Commandodrift Nature Reserve|0101000020E61000007B9F6DA9EB093A40A49B947AFD0940C0
4034|Oviston Nature Reserve|0101000020E61000002ACE8FD7CA903940A0B6BD384CA73EC0
11490|Sinite kamani|0101000020E6100000FE7F0E793B623A40307A98449D5C4540
4010|Phra Budda Chai (Khao Samlan)|0101000020E610000055BEBDEA263E594000F4C308E1D92C40
4113|Kalaso Mukoso|0101000020E610000064DB3DCC05933D4070BB96900F2A28C0
4011|Ao Phanganga|0101000020E61000001952C58F9DA05840B018213CDA782040
4012|Kaengkrachan Forest Complex|0101000020E61000007108CE60C5D75840608E588B4FB12940
4013|Doi Phamuang|0101000020E61000008EA03D0DB6BF584098F068E3883D3240
4014|Doi Phachang|0101000020E61000002A877D05DA1D5940E8BCE3141D253340
4015|Khlong Phraya|0101000020E61000000497899544BB5840103E5C72DCE12040
4114|Toubkal National Park|0101000020E6100000D65959C4A18A1FC070445441C2153F40
4035|Camdeboo National Park|0101000020E6100000EAB77226977838404CBB2D5E7A1E40C0
4093|Namwala|0101000020E610000024B71CA758493A40F08633BF9A2B2FC0
4099|Sandwe|0101000020E6100000E3EEC7C063563F40805FB01BB6952BC0
4115|Tazekka National Park|0101000020E610000018CC3985BB8D10C0884BB46FA40B4140
4056|Lambir Hills|0101000020E61000003A60148BA1805C40008B1A4CC3E01040
4081|West Zambezi|0101000020E61000009DFE54B864D23640405C55F65D9930C0
4083|Chizera|0101000020E61000002D44BC5730C9384080DCD26A48342BC0
11491|Shumensko plato|0101000020E61000008CF7C4E557E03A40F8FA199F28A24540
4082|Kansonso-Busanga|0101000020E6100000297F39334E44394070081B9E5E492CC0
4087|Lunga-Luswishi|0101000020E61000004C6EAF1FB4133B4000F180B229DF2AC0
4103|Machiya-Fungulwe|0101000020E6100000F8B177D23D853B40E0907EFB3A202BC0
4084|Musele-Matebo|0101000020E61000002A30C2716625394070B437F8C25C29C0
4085|Lukwakwa|0101000020E61000007C6F3EA49581384080C7EF6DFACB29C0
4086|Chibwika-Ntambu|0101000020E6100000C5C82738B76C3840B0DD3CD5210729C0
4088|Sichifula|0101000020E61000003D1DC32A63B93940C022DBF97ED630C0
4089|Mulobezi|0101000020E6100000A1166B946B67394068A01518B26E30C0
4090|Bilili Springs|0101000020E6100000B814408F094C3A40F00DA14ACD6230C0
4091|Kafue Flats|0101000020E61000005009E961C64D3B40108386FE094E2FC0
4094|Mumbwa|0101000020E610000010CFDF91C1A73A40B0143AAFB13B2EC0
4095|Luano|0101000020E6100000586BE94F46C23D4070FF907EFB522DC0
4097|West Petauke|0101000020E61000006D18071717393E40605AD3BCE3F42CC0
4098|Chisomo|0101000020E6100000588B845662513E40B00DDB16659E2BC0
5382|Benito Juárez|0101000020E61000005E6C67087B2A58C0C82A12DEE1203140
4100|Lupande|0101000020E6100000B4C33F184B0440409008FEB792A52AC0
4104|Munyamadzi|0101000020E610000021C7F1DD4ACE3F40D05A423EE8D128C0
4101|Lumimba|0101000020E6100000A8F368BFCB3940408069FB5756F228C0
4108|Luwingu|0101000020E6100000AC56E4171AB83E4040087250C2EC25C0
4109|Tondwa|0101000020E610000032D4025733293E40F04A1FBAA06621C0
4102|Musalangu|0101000020E6100000FAEF56CF4662404020F4328AE59626C0
4105|Kafinda|0101000020E61000009C5FE31243253E4040AD2F12DACA28C0
4106|Bangweulu|0101000020E6100000C2959B0F15383E40A02DAD86C4D527C0
4107|Chambeshi|0101000020E6100000CFA3CBB628813E40D09D98F562B026C0
4110|Kaputa|0101000020E6100000B4DE765D74D63D40B06531B1F94021C0
4111|Mansa|0101000020E6100000A47C5AA9E0343D40403A3B191C3528C0
4112|Nkala|0101000020E6100000E4CA0457E9FE3940E02B0E677EF52FC0
4118|Parc National de Djurdjura|0101000020E61000004D59DFA7C0A3104020139B8F6B3B4240
4122|Garu|0101000020E6100000736C6297ABBF624000AD092570C815C0
4167|Algonquin Provincial Park|0101000020E6100000182CFDC803A053C0EC9F727C0FD44640
4168|Whiteshell Provincial Park|0101000020E610000092A5C2D3DFCF57C0E4451722270F4940
4123|Pokili|0101000020E610000032CA4496B2D262406058E299816416C0
4125|Ranebennur Black Buck|0101000020E610000068518262E9E45240F0D6FA22A1752D40
4126|Bhadra|0101000020E6100000948BB1A74FE65240B023D6E253202B40
4127|Bandipur|0101000020E6100000C4EB04377E1C5340906DA818E7872740
4128|Rajiv Gandhi (Nagarhole)|0101000020E61000009A726AD4500953400042EC4CA1032840
4170|Duck Mountain Provincial Park|0101000020E6100000B681AD2E7E4659C04C3B16F759CC4940
4171|Hecla/Grindstone Provincial Park|0101000020E6100000877DE0CC121E58C0001B18FFF29A4940
4172|Clearwater Lake Provincial Park|0101000020E61000009E32140F375159C088AE3C9C2E074B40
4129|Mookambika|0101000020E61000002E9FC3BDCBB55240006FBBD05C9F2B40
4130|Jawahar Sagar|0101000020E6100000544AA5DF4CE85240D8D32B6519FA3840
4144|Cape St. Mary's Ecological Reserve|0101000020E6100000E9C082E4E5184BC0E477212A08684740
4145|Barachois Pond Provincial Park|0101000020E6100000A8630AE513214DC0F08E0FC4A33C4840
4174|Cypress Hills Provincial Park|0101000020E6100000EB9BA5048E895BC054A1DF3614D14840
4175|Tweedsmuir park|0101000020E61000001BD06E97118D5FC0888DAF33616D4A40
4176|Spatsizi plateau wilderness park|0101000020E6100000F55B53AB600360C0BCBB4193E8C14C40
4177|Wells gray park|0101000020E61000001A1807E3CEFE5DC0C4917F544D224A40
4178|Atlin/a teix gi aan tlein park|0101000020E610000074D4D99C6FB960C00C99710E0F994D40
4179|Garibaldi park|0101000020E6100000D40916B73BB45EC0F446E8FF06FF4840
4180|Kwadacha wilderness park|0101000020E61000006CAECBC2F4445FC07CD3FCB7E6E84C40
4181|Mount edziza park|0101000020E610000056DEC70FE85860C0EC22AFE865D44C40
4147|Butter Pot Provincial Park|0101000020E6100000F41609680A884AC0DC94200031B14740
4162|Polar Bear Provincial Park|0101000020E61000007E22909C2AC054C0F84AA581FA7A4B40
4163|Rondeau Provincial Park|0101000020E6100000904AAF68A07754C0F084DF6C04254540
4166|Lake Superior Provincial Park (Natural Environment Class)|0101000020E6100000F3DC9F09902D55C040E1120B32C84740
4182|Strathcona - westmin park|0101000020E610000065C2FD170F665FC0AC8B5F0EC1C94840
4183|Tatlatui park|0101000020E610000034B4F7FBEAD65FC01CF78833477D4C40
4184|Naikoon park|0101000020E610000037B9380C9C7B60C0141458D019F14A40
4185|Cathedral park|0101000020E610000041C49CF9080B5EC030740662D3894840
4186|Cape scott park|0101000020E6100000366E670C1C0C60C080262F9072614940
4191|Dinosaur Provincial Park|0101000020E6100000025F2BE2EDDD5BC0B4ED444EA15F4940
4193|Siffleur Wilderness Area|0101000020E610000046AB17CE571A5DC07C0B8E797AF34940
4194|White Goat Wilderness Area|0101000020E6100000F1E9847E14375DC038A8719ABE1D4A40
4200|Tonda|0101000020E6100000FAF5CF0DADB3614040395E81E8E121C0
4202|Maza (I)|0101000020E61000005D0C88F631E66140E083FFAFE5A122C0
4203|Ranba|0101000020E6100000F4383E44B460624080F43F51BD4915C0
4205|Bagiai (I)|0101000020E61000009884680BFB3F624080F5F9FFA39612C0
4206|Montagne des Sources|0101000020E610000056D1CB83DED1644080CB7F48BF2136C0
4208|Mont Panié|0101000020E6100000FE043E08CF98644048C0046EDD9934C0
4213|Yves Merlet|0101000020E61000009E8691084CE46440B8A55034946936C0
4217|Col d'Amieu Table Unio|0101000020E6100000829F1DA9AABA6440C3497EF6A9AA35C0
4218|Koumac|0101000020E6100000BEF32179778764402DE50314878834C0
4219|Reserve Speciale de Faune de la Haute Yate|0101000020E610000084CBC24BEED564404082C5E1CC2336C0
4249|Bikar Atoll|0101000020E61000004D649E3333436540ECAA72A3FF7F2840
4348|Inneres Pöllatal|0101000020E6100000E957FB6E34F52A40146988884D864740
4241|Fanga'uta and Fanga Kakau Lagoons|0101000020E610000042AFA6226CE465C0D87E905DD02A35C0
4253|Kiritimati Atoll (Christmas Island)|0101000020E610000090E67C94A7AA63C08A9D21526E000040
4254|Malden Island (Closed Area)|0101000020E61000004C9E63F8F75D63C09A826089BC0A10C0
4248|Bokaak (Taongi) Atoll|0101000020E61000009A693568661E6540C1D840898E422D40
4583|Lippa Asrang|0101000020E61000009B3D59C094995340D8A2E9EC64B83F40
4262|Scilly Atoll Reserve|0101000020E61000000E26143E525563C06F7EEC21648830C0
4322|Ichkeul National Park|0101000020E610000021B3C5A94C582340244AF5B6BC924240
4325|Redwood National and State Parks|0101000020E6100000718B8498E2035FC0006E13E463D84440
4326|Durmitor National Park|0101000020E6100000CA53DA1A54093340E4C7982813914540
4327|Garamba National Park|0101000020E610000043571314B37E3D40200BBDEC41B11040
4328|Kahuzi-Biega National Park|0101000020E610000058C40F5461EA3B408093C537F31D01C0
4330|Lanín|0101000020E6100000108ABA9511DC51C07CB10B5A362B44C0
4332|Iguazú|0101000020E6100000F1B6ADDDEB3C4BC0100133779EAE39C0
4343|Kaisergebirge|0101000020E61000001292603C3390284048F2C7E747CA4740
4363|Laguna de Urao|0101000020E61000008A2F8C099DD951C010BADA8AFD0D2140
4365|Archipielago Las Aves|0101000020E6100000687877778CE950C08AFD9D6063F22740
4372|Cerro Autana|0101000020E61000002E097CC6C3D650C0609E4143FFC41240
4374|Chorrera de las González|0101000020E61000001217429122D251C0308DEE20761E2140
4375|Mala Fatra|0101000020E6100000CD65AF119A0A3340D8E82AB776984840
4376|Slovensky Kras|0101000020E6100000A5D101E3638C34408CE3999ABB4A4840
4366|Duida-Marahuaca|0101000020E6100000682186CD7E6750C0808C84B69C2B0C40
4367|Serranía de la Neblina|0101000020E61000006E342BB7227550C080AA8251499DF43F
4368|Jaua Sarisariñama|0101000020E61000003080BB66572450C060168733BF3A1340
4369|Morros de Macaira|0101000020E6100000AA4081B5E88E50C010492EFF21E52340
4377|Slovensky raj|0101000020E6100000CE4B2E62BC5634403C30DB1651744840
4527|Namdapha|0101000020E61000008E1E2E28EF265840F5FA97ECBE8C3B40
4415|Östliche Chiemgauer Alpen|0101000020E6100000D9567B62B44F2940A83B39C411DB4740
4418|Karwendel und Karwendelvorgebirge|0101000020E6100000FE01C889DAAF26403CBCA511DDBE4740
4419|Ammergebirge|0101000020E61000009E9E5431F8E3254048AF77336EC74740
4422|Hvannalindir|0101000020E6100000B297020E375230C034443F3402375040
4423|Herdubreidarfridland|0101000020E61000002A14C71F072E30C07A4B6D07E5505040
4424|Vatnsfjordur|0101000020E61000007CBF188AC70B37C0A437D6443D6A5040
4425|Lonsoraefi|0101000020E6100000E0CFF2D753562EC0E6CFC5E690245040
12157|Vychodne Karpaty|0101000020E6100000B9BB137E91FB3540CC1F80FFC6A44840
12158|Stiavnicke vrchy|0101000020E610000040914E927ADF3240903A823AB6354840
4470|Char Kukri-Mukri|0101000020E6100000DD2F69D9BDA95640E0EEFFFF59EF3540
12159|Biele Karpaty|0101000020E6100000BF13358033F6314054ACC9A9F6794840
4480|Himchari|0101000020E6100000898C42FA59045740D8B9BD0CD55F3540
4481|Madhupur|0101000020E610000020654368E4855640C0DDE53E93B03840
4482|Ribble Estuary|0101000020E6100000BA70A28E3E9A07C030DFEBF2CDDA4A40
4486|Chambi|0101000020E610000064B2F372366721405898900C629A4140
4528|D' Ering Memorial (Lali)|0101000020E6100000507AC7A788DC5740D08D06F016F03B40
11743|Uran togoo - Tulga uul|0101000020E6100000687D04251CAF594094330000B27D4840
4488|Arly|0101000020E6100000B838244D00CCF53F903D0AD7A3202740
4460|Reykjanesfolkvangur|0101000020E6100000E76BEA58EAF135C044BB38CE26F84F40
4462|Thjorsarver|0101000020E6100000FA2567009AB832C098818C4B982C5040
4463|Gorczański Park Narodowy|0101000020E6100000C0167B98E42A3440C05E982195C64840
4468|Al Wusta Wildlife Reserve|0101000020E61000003077174D22A44C404073F8D985F43340
4474|Kaptai|0101000020E6100000B4EA6A0AC80E5740D8D8B4E52B7E3640
4476|Sundarban East|0101000020E6100000D7F11A65A77456409058FF7F8DEC3540
4489|Bontioli|0101000020E6100000E272D447B61209C020AAF1D24DBA2540
4490|Natural Regional Park Chimalavera|0101000020E61000005FE395E5AB432A40A07F48BF7DAD29C0
12160|Horna Orava|0101000020E6100000E3E70561A0523340FC080D7B7CB84840
4477|Sundarban South|0101000020E6100000387676471B5A564090DBFF3F4FCB3540
4529|Itanagar|0101000020E6100000E91D64EE815F574040306475AB173B40
4478|Sundarban West|0101000020E6100000ED1F53A2DD4A5640D81AFFEFDCCA3540
4479|Bhawal|0101000020E61000006467D4279B9A5640F0847AAE7A1B3840
4544|Kaimur|0101000020E6100000403A5BA371EF54406033164D67D73840
4487|Bouhedma|0101000020E61000006A3494AD8F0F2340406C0D05293B4140
12161|Polana|0101000020E6100000FEE53239C27E3340FC2428FFAC544840
4493|National Park Luengue-Luiana|0101000020E610000044D57D91C48936400044DD07205931C0
4494|Partial Reserve Buffalo|0101000020E6100000D41B833CF99B2B4090C403CAA68C29C0
4505|Baiuvi dupki-Dzhindzhiritsa|0101000020E61000008AA13BC2AD5D3740D085BF037CE94440
4506|Tsarichina|0101000020E6100000D1CA384D786D3840FC22314606634540
4521|Nellapattu|0101000020E6100000BFE1645844FD53401086C954C1202C40
4522|Pranahita|0101000020E610000090E7DBA2CCF95340509B559FAB093340
4530|Pakke (Pakhui)|0101000020E610000038B680591137574048E97DE36B373B40
4531|Garampani|0101000020E6100000E20E339AC76E574008A167B3EA6B3A40
4532|Lawkhowa|0101000020E61000003383F731B6315740704A24D1CB8C3A40
4533|Orang|0101000020E6100000E8AE2F8D451C5740E838622D3E993A40
4535|Sonai-Rupai|0101000020E6100000E17B3F33832457405053E8BCC6EA3A40
7651|Menengai|0101000020E610000006DF98B1360D424000F06184F068CDBF
4536|Bhimbandh|0101000020E61000001ECE21F11E955540702041F163143940
4537|Mahuadanr|0101000020E6100000F84A5986380E5540F0BFB2D2A46C3740
4538|Dalma|0101000020E6100000D841740C3094554018780B2428BA3640
4547|Koderma|0101000020E6100000C0B1CB28616D55408043C5387F473840
4539|Gautam Budha|0101000020E610000089F034DBEC4A5540E03FC1C58A9E3840
4540|Pant (Rajgir)|0101000020E6100000B62493989A535540E0920035B5F03840
